DATE,HOST_NAME,HOST_IP,Vuln_Num,Severity,Group_Title,Rule_ID,Rule_Ver,Rule_Title,Fix_Text,STATUS,FINDING_DETAILS,COMMENTS,Unique_ID
20230718,test.hostname,192.168.1.256,V-222478,medium,SRG-APP-000101,SV-222478r508029_rule,APSC-DV-001030,The application must generate audit records containing the full-text recording of privileged commands or the individual identities of group account users.,Configure the application to log the full text recording of privileged commands or the individual identities of group users.,Not_Reviewed,,,test.hostname-SV-222478r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222479,medium,SRG-APP-000101,SV-222479r508029_rule,APSC-DV-001040,The application must implement transaction recovery logs when transaction based.,Configure the application database to utilize transactional logging.,Not_Reviewed,,,test.hostname-SV-222479r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222480,medium,SRG-APP-000356,SV-222480r508029_rule,APSC-DV-001050,The application must provide centralized management and configuration of the content to be captured in audit records generated by all application components.,Configure the application to utilize a centralized log management system that provides the capability to configure the content of audit records.,Not_Reviewed,,,test.hostname-SV-222480r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222481,medium,SRG-APP-000358,SV-222481r508029_rule,APSC-DV-001070,The application must off-load audit records onto a different system or media than the system being audited.,Configure the application to off-load audit records onto a different system as per approved schedule.,Not_Reviewed,,,test.hostname-SV-222481r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222482,medium,SRG-APP-000515,SV-222482r508029_rule,APSC-DV-001080,The application must be configured to write application logs to a centralized log repository.,Configure the application to utilize a centralized log repository and ensure the logs are off-loaded from the application system as quickly as possible.,Not_Reviewed,,,test.hostname-SV-222482r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222483,medium,SRG-APP-000359,SV-222483r561236_rule,APSC-DV-001090,The application must provide an immediate warning to the SA and ISSO (at a minimum) when allocated audit record storage volume reaches 75% of repository maximum audit record storage capacity.,Configure the application to send an immediate alarm to the application admin/SA and the ISSO when the allocated log storage capacity exceeds 75% of usage or exceeds the capacity value the SA and ISSO have determined will provide adequate time to plan for capacity expansion.,Not_Reviewed,,,test.hostname-SV-222483r561236_rule-20230718
20230718,test.hostname,192.168.1.256,V-222484,medium,SRG-APP-000360,SV-222484r508029_rule,APSC-DV-001100,Applications categorized as having a moderate or high impact must provide an immediate real-time alert to the SA and ISSO (at a minimum) for all audit failure events.,Configure the log alerts to send an alarm when the audit system is in danger of failing or has failed.  Configure the log alerts to be immediately sent to the application admin/SA and ISSO.,Not_Reviewed,,,test.hostname-SV-222484r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222485,medium,SRG-APP-000108,SV-222485r508029_rule,APSC-DV-001110,The application must alert the ISSO and SA (at a minimum) in the event of an audit processing failure.,Configure the application to send an alarm in the event the audit system has failed or is failing.,Not_Reviewed,,,test.hostname-SV-222485r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222486,medium,SRG-APP-000109,SV-222486r508029_rule,APSC-DV-001120,The application must shut down by default upon audit failure (unless availability is an overriding concern).,Configure the application to cease processing if the audit system fails or configure the application to continue logging in a manner that compensates for the audit failure.,Not_Reviewed,,,test.hostname-SV-222486r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222487,medium,SRG-APP-000111,SV-222487r508029_rule,APSC-DV-001130,The application must provide the capability to centrally review and analyze audit records from multiple components within the system.,Configure the application so all of the applications logs are available for review from one centralized location.,Not_Reviewed,,,test.hostname-SV-222487r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222488,medium,SRG-APP-000115,SV-222488r508029_rule,APSC-DV-001140,The application must provide the capability to filter audit records for events of interest based upon organization-defined criteria.,Configure the application filters to search event logs based on defined criteria.,Not_Reviewed,,,test.hostname-SV-222488r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222489,medium,SRG-APP-000181,SV-222489r508029_rule,APSC-DV-001150,The application must provide an audit reduction capability that supports on-demand reporting requirements.,"Configure the application to generate soft copy, hard copy and/or screen-based reports based on the selected filtered event data.",Not_Reviewed,,,test.hostname-SV-222489r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222490,medium,SRG-APP-000364,SV-222490r508029_rule,APSC-DV-001160,The application must provide an audit reduction capability that supports on-demand audit review and analysis.,Configure the application to log to a centralized auditing capability that provides on-demand reports based on the filtered audit event data or design or configure the application to meet the requirement.,Not_Reviewed,,,test.hostname-SV-222490r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222491,medium,SRG-APP-000365,SV-222491r508029_rule,APSC-DV-001170,The application must provide an audit reduction capability that supports after-the-fact investigations of security incidents.,Configure the application to provide an audit reduction capability that supports forensic investigations.,Not_Reviewed,,,test.hostname-SV-222491r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222492,medium,SRG-APP-000366,SV-222492r508029_rule,APSC-DV-001180,The application must provide a report generation capability that supports on-demand audit review and analysis.,Design or configure the application to provide an immediate audit review capability or utilize a centralized utility designed for the purpose of on-demand log management and reporting.,Not_Reviewed,,,test.hostname-SV-222492r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222493,medium,SRG-APP-000367,SV-222493r508029_rule,APSC-DV-001190,The application must provide a report generation capability that supports on-demand reporting requirements.,Design or configure the application to provide an on-demand report generation capability or utilize a centralized utility designed for the purpose of on-demand log management and reporting.,Not_Reviewed,,,test.hostname-SV-222493r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222494,medium,SRG-APP-000368,SV-222494r508029_rule,APSC-DV-001200,The application must provide a report generation capability that supports after-the-fact investigations of security incidents.,Design or configure the application to provide after-the-fact report generation capability or utilize a centralized utility designed for the purpose of log management and reporting.,Not_Reviewed,,,test.hostname-SV-222494r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222495,medium,SRG-APP-000369,SV-222495r508029_rule,APSC-DV-001210,The application must provide an audit reduction capability that does not alter original content or time ordering of audit records.,Configure the application to not alter original log content or time ordering of audit records.,Not_Reviewed,,,test.hostname-SV-222495r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222496,medium,SRG-APP-000370,SV-222496r508029_rule,APSC-DV-001220,The application must provide a report generation capability that does not alter original content or time ordering of audit records.,Configure and design the application to not modify source logs when filtering events.,Not_Reviewed,,,test.hostname-SV-222496r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222497,medium,SRG-APP-000116,SV-222497r508029_rule,APSC-DV-001250,The applications must use internal system clocks to generate time stamps for audit records.,Configure the application to use the hosting systems internal clock for audit record generation.,Not_Reviewed,,,test.hostname-SV-222497r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222498,medium,SRG-APP-000374,SV-222498r508029_rule,APSC-DV-001260,The application must record time stamps for audit records that can be mapped to Coordinated Universal Time (UTC) or Greenwich Mean Time (GMT).,Configure the application to use the underlying system clock that maps to relevant UTC or GMT timezone.,Not_Reviewed,,,test.hostname-SV-222498r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222499,medium,SRG-APP-000375,SV-222499r508029_rule,APSC-DV-001270,The application must record time stamps for audit records that meet a granularity of one second for a minimum degree of precision.,Configure the application to leverage the underlying operating system as the time source when recording time stamps or design the application to ensure granularity of 1 second as the minimum degree of precision.,Not_Reviewed,,,test.hostname-SV-222499r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222500,medium,SRG-APP-000118,SV-222500r508029_rule,APSC-DV-001280,The application must protect audit information from any type of unauthorized read access.,"Configure the application to protect audit data from unauthorized access. Limit users to roles that are assigned the rights to view, edit or copy audit data, and establish permissions that control access to the audit logs and audit configuration settings.",Not_Reviewed,,,test.hostname-SV-222500r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222501,medium,SRG-APP-000119,SV-222501r561239_rule,APSC-DV-001290,The application must protect audit information from unauthorized modification.,Configure the application to protect audit data from unauthorized modification and changes. Limit users to roles that are assigned the rights to edit audit data and establish permissions that control access to the audit logs and audit configuration settings.,Not_Reviewed,,,test.hostname-SV-222501r561239_rule-20230718
20230718,test.hostname,192.168.1.256,V-222502,medium,SRG-APP-000120,SV-222502r508029_rule,APSC-DV-001300,The application must protect audit information from unauthorized deletion.,Configure the application to protect audit data from unauthorized deletion. Limit users to roles that are assigned the rights to delete audit data and establish permissions that control access to the audit logs and audit configuration settings.,Not_Reviewed,,,test.hostname-SV-222502r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222503,medium,SRG-APP-000121,SV-222503r561242_rule,APSC-DV-001310,The application must protect audit tools from unauthorized access.,"Configure the application to protect audit data from unauthorized access. Limit users to roles that are assigned the rights to view, edit or copy audit data, and establish file permissions that control access to the audit tools and audit tool capabilities and configuration settings.",Not_Reviewed,,,test.hostname-SV-222503r561242_rule-20230718
20230718,test.hostname,192.168.1.256,V-222504,medium,SRG-APP-000122,SV-222504r561290_rule,APSC-DV-001320,The application must protect audit tools from unauthorized modification.,Configure the application to protect audit tools from unauthorized modifications. Limit users to roles that are assigned the rights to edit or update audit tools and establish file permissions that control access to the audit tools and audit tool capabilities and configuration settings.,Not_Reviewed,,,test.hostname-SV-222504r561290_rule-20230718
20230718,test.hostname,192.168.1.256,V-222505,medium,SRG-APP-000123,SV-222505r561245_rule,APSC-DV-001330,The application must protect audit tools from unauthorized deletion.,Configure the application to protect audit tools from unauthorized deletions. Limit users to roles that are assigned the rights to edit or delete audit tools and establish file permissions that control access to the audit tools and audit tool capabilities and configuration settings.,Not_Reviewed,,,test.hostname-SV-222505r561245_rule-20230718
20230718,test.hostname,192.168.1.256,V-222506,medium,SRG-APP-000125,SV-222506r508029_rule,APSC-DV-001340,The application must back up audit records at least every seven days onto a different system or system component than the system or component being audited.,Configure application backup settings to backup application audit logs every 7 days.,Not_Reviewed,,,test.hostname-SV-222506r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222507,medium,SRG-APP-000126,SV-222507r508029_rule,APSC-DV-001350,The application must use cryptographic mechanisms to protect the integrity of audit information.,Configure the application to create an integrity check consisting of a cryptographic hash or one-way digest that can be used to establish the integrity when storing log files.,Not_Reviewed,,,test.hostname-SV-222507r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222508,medium,SRG-APP-000290,SV-222508r508029_rule,APSC-DV-001360,Application audit tools must be cryptographically hashed.,Cryptographically hash the audit tool files used by the application. Store and protect the generated hash values for future reference.,Not_Reviewed,,,test.hostname-SV-222508r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222509,medium,SRG-APP-000290,SV-222509r508029_rule,APSC-DV-001370,The integrity of the audit tools must be validated by checking the files for changes in the cryptographic hash value.,Establish a process to periodically check the audit tool cryptographic hashes to ensure the audit tools have not been tampered with.,Not_Reviewed,,,test.hostname-SV-222509r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222510,medium,SRG-APP-000378,SV-222510r508029_rule,APSC-DV-001390,The application must prohibit user installation of software without explicit privileged status.,Configure the application to prohibit user installation of software without explicit permission.,Not_Reviewed,,,test.hostname-SV-222510r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222511,medium,SRG-APP-000380,SV-222511r508029_rule,APSC-DV-001410,The application must enforce access restrictions associated with changes to application configuration.,Configure the application to limit access to configuration settings to only authorized users.,Not_Reviewed,,,test.hostname-SV-222511r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222512,medium,SRG-APP-000381,SV-222512r508029_rule,APSC-DV-001420,The application must audit who makes configuration changes to the application.,Configure the application to create log entries that can be used to identify the user accounts that make application configuration changes.,Not_Reviewed,,,test.hostname-SV-222512r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222513,medium,SRG-APP-000131,SV-222513r561248_rule,APSC-DV-001430,"The application must have the capability to prevent the installation of patches, service packs, or application components without verification the software component has been digitally signed using a certificate that is recognized and approved by the organization.",Design and configure the application to have the capability to prevent unsigned patches and packages from being installed.  Provide a cryptographic hash value that can be verified by a system administrator prior to installation.,Not_Reviewed,,,test.hostname-SV-222513r561248_rule-20230718
20230718,test.hostname,192.168.1.256,V-222514,medium,SRG-APP-000133,SV-222514r508029_rule,APSC-DV-001440,The applications must limit privileges to change the software resident within software libraries.,Configure the application OS file permissions to restrict access to software libraries and configure the application to restrict user access regarding software library update functionality to only authorized users or processes.,Not_Reviewed,,,test.hostname-SV-222514r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222515,medium,SRG-APP-000516,SV-222515r508029_rule,APSC-DV-001460,An application vulnerability assessment must be conducted.,"Configure the application vulnerability scanners to test all components of the application, conduct vulnerability scans on a regular basis and remediate identified issues.  Retain scan results for compliance verification.",Not_Reviewed,,,test.hostname-SV-222515r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222516,medium,SRG-APP-000384,SV-222516r508029_rule,APSC-DV-001480,"The application must prevent program execution in accordance with organization-defined policies regarding software program usage and restrictions, and/or rules authorizing the terms and conditions of software program usage.","Restrict application execution in accordance with the policy, terms, and conditions specified.",Not_Reviewed,,,test.hostname-SV-222516r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222517,medium,SRG-APP-000386,SV-222517r508029_rule,APSC-DV-001490,"The application must employ a deny-all, permit-by-exception (whitelist) policy to allow the execution of authorized software programs.","Configure the application to utilize a deny-all, permit-by-exception policy when allowing the execution of authorized software.",Not_Reviewed,,,test.hostname-SV-222517r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222518,medium,SRG-APP-000141,SV-222518r508029_rule,APSC-DV-001500,The application must be configured to disable non-essential capabilities.,Disable application extraneous application functionality that is not required in order to fulfill the application's mission.,Not_Reviewed,,,test.hostname-SV-222518r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222519,medium,SRG-APP-000142,SV-222519r508029_rule,APSC-DV-001510,"The application must be configured to use only functions, ports, and protocols permitted to it in the PPSM CAL.",Configure the application to utilize application ports approved by the PPSM CAL.,Not_Reviewed,,,test.hostname-SV-222519r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222520,medium,SRG-APP-000389,SV-222520r508029_rule,APSC-DV-001520,The application must require users to reauthenticate when organization-defined circumstances or situations require reauthentication.,Configure the application to require reauthentication before user privilege is escalated and user roles are changed.,Not_Reviewed,,,test.hostname-SV-222520r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222521,medium,SRG-APP-000390,SV-222521r508029_rule,APSC-DV-001530,The application must require devices to reauthenticate when organization-defined circumstances or situations requiring reauthentication.,Configure the application to require reauthentication periodically.,Not_Reviewed,,,test.hostname-SV-222521r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222522,high,SRG-APP-000148,SV-222522r508029_rule,APSC-DV-001540,The application must uniquely identify and authenticate organizational users (or processes acting on behalf of organizational users).,Configure the application to uniquely identify and authenticate users and user processes.,Not_Reviewed,,,test.hostname-SV-222522r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222523,medium,SRG-APP-000149,SV-222523r508029_rule,APSC-DV-001550,The application must use multifactor (Alt. Token) authentication for network access to privileged accounts.,Configure the application to use an Alt. Token when providing network access to privileged application accounts.,Not_Reviewed,,,test.hostname-SV-222523r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222524,medium,SRG-APP-000391,SV-222524r508029_rule,APSC-DV-001560,The application must accept Personal Identity Verification (PIV) credentials.,Configure the application to require CAC authentication.,Not_Reviewed,,,test.hostname-SV-222524r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222525,medium,SRG-APP-000392,SV-222525r508029_rule,APSC-DV-001570,The application must electronically verify Personal Identity Verification (PIV) credentials.,Configure the application to require CAC authentication.,Not_Reviewed,,,test.hostname-SV-222525r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222526,medium,SRG-APP-000150,SV-222526r508029_rule,APSC-DV-001580,"The application must use multifactor (e.g., CAC, Alt. Token) authentication for network access to non-privileged accounts.",Configure the application to require CAC or Alt. Token authentication for non-privileged network access to non-privileged accounts.,Not_Reviewed,,,test.hostname-SV-222526r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222527,medium,SRG-APP-000151,SV-222527r508029_rule,APSC-DV-001590,The application must use multifactor (Alt. Token) authentication for local access to privileged accounts.,Configure the application to only use Alt. Tokens when locally accessing privileged application accounts.,Not_Reviewed,,,test.hostname-SV-222527r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222528,medium,SRG-APP-000152,SV-222528r508029_rule,APSC-DV-001600,"The application must use multifactor (e.g., CAC, Alt. Token) authentication for local access to non-privileged accounts.",Configure the application to require CAC or Alt. Token authentication for non-privileged network access.,Not_Reviewed,,,test.hostname-SV-222528r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222529,medium,SRG-APP-000153,SV-222529r508029_rule,APSC-DV-001610,The application must ensure users are authenticated with an individual authenticator prior to using a group authenticator.,Design and configure the application to individually authenticate group account members prior to allowing access.,Not_Reviewed,,,test.hostname-SV-222529r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222530,medium,SRG-APP-000156,SV-222530r508029_rule,APSC-DV-001620,The application must implement replay-resistant authentication mechanisms for network access to privileged accounts.,Design and configure the application to utilize replay-resistant mechanisms when authenticating privileged accounts.,Not_Reviewed,,,test.hostname-SV-222530r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222531,medium,SRG-APP-000157,SV-222531r508029_rule,APSC-DV-001630,The application must implement replay-resistant authentication mechanisms for network access to non-privileged accounts.,Design and configure the application to utilize replay-resistant mechanisms when authenticating non-privileged accounts.,Not_Reviewed,,,test.hostname-SV-222531r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222532,medium,SRG-APP-000158,SV-222532r508029_rule,APSC-DV-001640,The application must utilize mutual authentication when endpoint device non-repudiation protections are required by DoD policy or by the data owner.,Configure the application to utilize mutual authentication when specified by data protection requirements.,Not_Reviewed,,,test.hostname-SV-222532r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222533,medium,SRG-APP-000394,SV-222533r508029_rule,APSC-DV-001650,The application must authenticate all network connected endpoint devices before establishing any connection.,Configure the application to authenticate all network connected endpoint devices/service consumers before establishing connections.,Not_Reviewed,,,test.hostname-SV-222533r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222534,medium,SRG-APP-000395,SV-222534r508029_rule,APSC-DV-001660,Service-Oriented Applications handling non-releasable data must authenticate endpoint devices via mutual SSL/TLS.,Configure the application to utilize mutual authentication when the application is processing non-releasable data.,Not_Reviewed,,,test.hostname-SV-222534r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222535,medium,SRG-APP-000163,SV-222535r508029_rule,APSC-DV-001670,The application must disable device identifiers after 35 days of inactivity unless a cryptographic certificate is used for authentication.,Configure the application to disable device accounts after 35 days of inactivity or to utilize DoD PKI certificates that provide an expiration date.,Not_Reviewed,,,test.hostname-SV-222535r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222536,high,SRG-APP-000164,SV-222536r508029_rule,APSC-DV-001680,The application must enforce a minimum 15-character password length.,Configure the application to require 15 characters in the password.,Not_Reviewed,,,test.hostname-SV-222536r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222537,medium,SRG-APP-000166,SV-222537r508029_rule,APSC-DV-001690,The application must enforce password complexity by requiring that at least one upper-case character be used.,Configure the application to require at least one upper-case character in the password.,Not_Reviewed,,,test.hostname-SV-222537r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222538,medium,SRG-APP-000167,SV-222538r508029_rule,APSC-DV-001700,The application must enforce password complexity by requiring that at least one lower-case character be used.,Configure the application to require at least one lower-case character in the password.,Not_Reviewed,,,test.hostname-SV-222538r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222539,medium,SRG-APP-000168,SV-222539r508029_rule,APSC-DV-001710,The application must enforce password complexity by requiring that at least one numeric character be used.,Configure the application to require at least one numeric character in the password.,Not_Reviewed,,,test.hostname-SV-222539r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222540,medium,SRG-APP-000169,SV-222540r508029_rule,APSC-DV-001720,The application must enforce password complexity by requiring that at least one special character be used.,Configure the application to require at least one special character in the password.,Not_Reviewed,,,test.hostname-SV-222540r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222541,medium,SRG-APP-000170,SV-222541r508029_rule,APSC-DV-001730,The application must require the change of at least 8 of the total number of characters when passwords are changed.,Configure the application to require the change of at least 8 characters in the password when passwords are changed.,Not_Reviewed,,,test.hostname-SV-222541r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222542,high,SRG-APP-000171,SV-222542r508029_rule,APSC-DV-001740,The application must only store cryptographic representations of passwords.,Use strong cryptographic hash functions when creating password hash values.  Utilize random salt values when creating the password hash.  Ensure strong access control permissions on data files containing authentication data.,Not_Reviewed,,,test.hostname-SV-222542r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222543,high,SRG-APP-000172,SV-222543r508029_rule,APSC-DV-001750,The application must transmit only cryptographically-protected passwords.,Configure the application to encrypt passwords when they are being transmitted.,Not_Reviewed,,,test.hostname-SV-222543r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222544,medium,SRG-APP-000173,SV-222544r508029_rule,APSC-DV-001760,The application must enforce 24 hours/1 day as the minimum password lifetime.,Configure the application to have a minimum password lifetime of 24 hours.,Not_Reviewed,,,test.hostname-SV-222544r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222545,medium,SRG-APP-000174,SV-222545r508029_rule,APSC-DV-001770,The application must enforce a 60-day maximum password lifetime restriction.,Configure the application to have a maximum password lifetime of 60 days.,Not_Reviewed,,,test.hostname-SV-222545r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222546,medium,SRG-APP-000165,SV-222546r508029_rule,APSC-DV-001780,The application must prohibit password reuse for a minimum of five generations.,Configure the application to prohibit password reuse for up to 5 passwords.,Not_Reviewed,,,test.hostname-SV-222546r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222547,medium,SRG-APP-000397,SV-222547r508029_rule,APSC-DV-001790,The application must allow the use of a temporary password for system logons with an immediate change to a permanent password.,Configure the application to specify when a password is temporary and change the temporary password on the first use.,Not_Reviewed,,,test.hostname-SV-222547r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222548,medium,SRG-APP-000516,SV-222548r561251_rule,APSC-DV-001795,The application password must not be changeable by users other than the administrator or the user with which the password is associated.,"Use a CAC to authenticate users instead of using passwords.  If application users are prohibited or prevented from obtaining a CAC due to DoD policy requirements and passwords are the only viable option, design the application to utilize a secure password change or password reset process.  Utilize out of band (OOB) communication techniques to communicate password change requests to users.  Ensure verification processes exist that allow users to validate the change request prior to implementing the password change.  Ensure users are only allowed to change their own passwords.",Not_Reviewed,,,test.hostname-SV-222548r561251_rule-20230718
20230718,test.hostname,192.168.1.256,V-222549,medium,SRG-APP-000400,SV-222549r508029_rule,APSC-DV-001800,The application must terminate existing user sessions upon account deletion.,Configure the application to terminate existing sessions of users whose accounts are deleted.,Not_Reviewed,,,test.hostname-SV-222549r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222550,high,SRG-APP-000175,SV-222550r508029_rule,APSC-DV-001810,"The application, when utilizing PKI-based authentication, must validate certificates by constructing a certification path (which includes status information) to an accepted trust anchor.",Design the application to construct a certification path to an accepted trust anchor when using PKI-based authentication.,Not_Reviewed,,,test.hostname-SV-222550r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222551,high,SRG-APP-000176,SV-222551r508029_rule,APSC-DV-001820,"The application, when using PKI-based authentication, must enforce authorized access to the corresponding private key.",Configure the application or relevant access control mechanism to enforce authorized access to the application private key(s).,Not_Reviewed,,,test.hostname-SV-222551r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222552,medium,SRG-APP-000177,SV-222552r508029_rule,APSC-DV-001830,The application must map the authenticated identity to the individual user or group account for PKI-based authentication.,Configure the application to map certificate information to individual users or group accounts or create a process for automatically determining the individual user or group based on certificate information provided in the logs.,Not_Reviewed,,,test.hostname-SV-222552r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222553,medium,SRG-APP-000401,SV-222553r508029_rule,APSC-DV-001840,"The application, for PKI-based authentication, must implement a local cache of revocation data to support path discovery and validation in case of the inability to access revocation information via the network.",Implement a Certificate Revocation List (CRL) import process and configure the application to check the CRL if OCSP is not available.,Not_Reviewed,,,test.hostname-SV-222553r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222554,high,SRG-APP-000178,SV-222554r508029_rule,APSC-DV-001850,The application must not display passwords/PINs as clear text.,Configure the application to obfuscate passwords and PINs when they are being entered so they cannot be read.  Design the application so obfuscated passwords cannot be copied and then pasted as clear text.,Not_Reviewed,,,test.hostname-SV-222554r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222555,medium,SRG-APP-000179,SV-222555r508029_rule,APSC-DV-001860,"The application must use mechanisms meeting the requirements of applicable federal laws, Executive Orders, directives, policies, regulations, standards, and guidance for authentication to a cryptographic module.",Use FIPS-approved cryptographic modules.,Not_Reviewed,,,test.hostname-SV-222555r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222556,medium,SRG-APP-000180,SV-222556r508029_rule,APSC-DV-001870,The application must uniquely identify and authenticate non-organizational users (or processes acting on behalf of non-organizational users).,Configure the application to identify and authenticate all non-organizational users.,Not_Reviewed,,,test.hostname-SV-222556r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222557,medium,SRG-APP-000402,SV-222557r508029_rule,APSC-DV-001880,The application must accept Personal Identity Verification (PIV) credentials from other federal agencies.,Configure the application to accept PIV credentials when utilizing authentication provided by Federal (Non-DoD) agencies.,Not_Reviewed,,,test.hostname-SV-222557r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222558,medium,SRG-APP-000403,SV-222558r508029_rule,APSC-DV-001890,The application must electronically verify Personal Identity Verification (PIV) credentials from other federal agencies.,Configure the application to verify the PIV credentials presented when utilizing authentication provided by Federal (Non-DoD) agencies.,Not_Reviewed,,,test.hostname-SV-222558r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222559,medium,SRG-APP-000404,SV-222559r508029_rule,APSC-DV-001900,The application must accept FICAM-approved third-party credentials.,Configure applications  intended to be accessible to non-federal government agencies to use FICAM-approved third-party credentials.,Not_Reviewed,,,test.hostname-SV-222559r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222560,medium,SRG-APP-000405,SV-222560r508029_rule,APSC-DV-001910,The application must conform to FICAM-issued profiles.,Configure the application to conform to FICAM-issued technical profiles when providing services that rely on external (Federal Government) identity providers.,Not_Reviewed,,,test.hostname-SV-222560r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222561,medium,SRG-APP-000409,SV-222561r508029_rule,APSC-DV-001930,Applications used for non-local maintenance sessions must audit non-local maintenance and diagnostic sessions for organization-defined auditable events.,Configure the application to log when application maintenance functionality is executed remotely.,Not_Reviewed,,,test.hostname-SV-222561r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222562,medium,SRG-APP-000411,SV-222562r508029_rule,APSC-DV-001940,Applications used for non-local maintenance sessions must implement cryptographic mechanisms to protect the integrity of non-local maintenance and diagnostic communications.,Configure the application to encrypt remote application maintenance sessions.,Not_Reviewed,,,test.hostname-SV-222562r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222563,medium,SRG-APP-000412,SV-222563r508029_rule,APSC-DV-001950,Applications used for non-local maintenance sessions must implement cryptographic mechanisms to protect the confidentiality of non-local maintenance and diagnostic communications.,Configure the application to encrypt remote application maintenance sessions.,Not_Reviewed,,,test.hostname-SV-222563r508029_rule-20230718
